per_sies;id_carr_gen;area_carr;tipo_inst;nom_carr_gen;anio_mat;dist_mat_mun;dist_mat_part;dist_mat_pag;dist_mat_adm
2019-2020;29;Tecnología;Centros de Formación Técnica;Técnico en Mecánica Automotriz;2019;0.43478260869565216;0.47269070091288873;0.023363762958378463;0.06916292743308061
2019-2020;30;Tecnología;Centros de Formación Técnica;Técnico en Mecánica Industrial;2019;0.5916230366492147;0.33403141361256544;0.01780104712041885;0.05654450261780105
2019-2020;31;Tecnología;Centros de Formación Técnica;Técnico en Minería y Metalurgia;2019;0.6170703575547867;0.3275663206459054;0.0265282583621684;0.02883506343713956
2019-2020;32;Salud;Centros de Formación Técnica;Técnico en Podología;2019;0.5070866141732283;0.4346456692913386;0.01732283464566929;0.04094488188976378
2019-2020;33;Tecnología;Centros de Formación Técnica;Técnico en Prevención de Riesgos;2019;0.5358814352574103;0.4173166926677067;0.0218408736349454;0.0249609984399376
2019-2020;34;Tecnología;Centros de Formación Técnica;Técnico en Procesos Industriales;2019;0.396;0.372;0.016;0.216
2019-2020;35;Arte y Arquitectura;Centros de Formación Técnica;Técnico en Producción Gráfica y Multimedia;2019;0.3181818181818182;0.5584415584415584;0.07012987012987013;0.053246753246753244
2019-2020;36;Ciencias Básicas;Centros de Formación Técnica;Técnico en Química (Análisis e Industrial);2019;0.2926315789473684;0.5789473684210527;0.029473684210526315;0.09894736842105263
2019-2020;37;Salud;Centros de Formación Técnica;Técnico en Radiología y Radioterapia;2019;0.2946058091286307;0.6265560165975104;0.012448132780082987;0.06639004149377593
2019-2020;38;Tecnología;Centros de Formación Técnica;Técnico en Refrigeración y Climatización;2019;0.309375;0.565625;0.015625;0.109375
2019-2020;39;Ciencias Sociales;Centros de Formación Técnica;Técnico en Servicio Social;2019;0.5213385063045587;0.4510184287099903;0.004849660523763337;0.02279340446168768
2019-2020;40;Tecnología;Centros de Formación Técnica;Técnico en Telecomunicaciones;2019;0.38294168842471715;0.5369886858137511;0.017406440382941687;0.06266318537859007
2019-2020;41;Salud;Centros de Formación Técnica;Técnico en Terapias Naturales y Naturopatía;2019;0.25065963060686014;0.5857519788918206;0.11345646437994723;0.05013192612137203
2019-2020;42;Tecnología;Centros de Formación Técnica;Técnico en Topografía;2019;0.47692307692307695;0.4794871794871795;0.010897435897435897;0.032692307692307694
2019-2020;43;Administración y Comercio;Centros de Formación Técnica;Técnico en Turismo y Hotelería;2019;0.3732289336316182;0.5160328113348247;0.07307979120059657;0.037658463832960475
2019-2020;44;Derecho;Centros de Formación Técnica;Técnico Jurídico;2019;0.3983644859813084;0.5572429906542056;0.018691588785046728;0.02570093457943925
2019-2020;45;Salud;Centros de Formación Técnica;Técnico Laboratorista Dental;2019;0.37281553398058254;0.5689320388349515;0.02912621359223301;0.02912621359223301
2019-2020;46;Agropecuaria;Centros de Formación Técnica;Técnico Veterinario;2019;0.3952959028831563;0.5273141122913505;0.021244309559939303;0.05614567526555387
2019-2020;47;Arte y Arquitectura;Institutos Profesionales;Actuación y Teatro;2019;0.24067796610169492;0.6254237288135593;0.1;0.03389830508474576
2019-2020;48;Administración y Comercio;Institutos Profesionales;Administración de Empresas e Ing. Asociadas;2019;0.41963228420068555;0.4870676223122468;0.027983795574945465;0.06531629791212215
2019-2020;49;Administración y Comercio;Institutos Profesionales;Administración Gastronómica;2019;0.29002130099950846;0.5430116336228085;0.12960838931672947;0.03735867606095363
2019-2020;50;Ciencias Sociales;Institutos Profesionales;Administración Pública;2019;0.46082337317397076;0.46879150066401065;0.014608233731739707;0.055776892430278883
2019-2020;51;Administración y Comercio;Institutos Profesionales;Administración Turística y Hotelera;2019;0.25198320111992534;0.5961269248716752;0.12365842277181521;0.02823145123658423
2019-2020;52;Arte y Arquitectura;Institutos Profesionales;Comunicación Audiovisual y/o Multimedia;2019;0.2554709800190295;0.6070409134157945;0.0922930542340628;0.04519505233111323
2019-2020;53;Tecnología;Institutos Profesionales;Construcción Civil;2019;0.4364439536167863;0.4664826062948647;0.013252346769740474;0.0838210933186085
2019-2020;54;Administración y Comercio;Institutos Profesionales;Contador Auditor;2019;0.322629659643436;0.5647285251215559;0.01590356564019449;0.09673824959481361
2019-2020;55;Arte y Arquitectura;Institutos Profesionales;Diseño de Ambientes e Interiores;2019;0.1794478527607362;0.6273006134969326;0.14263803680981596;0.05061349693251534
2019-2020;56;Arte y Arquitectura;Institutos Profesionales;Diseño de Vestuario;2019;0.21196827685652486;0.5443403028118241;0.20331651045421772;0.04037490987743331
2019-2020;57;Arte y Arquitectura;Institutos Profesionales;Diseño Gráfico;2019;0.31003460207612454;0.5868512110726644;0.06626297577854671;0.03685121107266436
2019-2020;58;Tecnología;Institutos Profesionales;Diseño Industrial;2019;0.23255813953488372;0.5458276333789329;0.18604651162790697;0.03556771545827633
2019-2020;59;Arte y Arquitectura;Institutos Profesionales;Fotografía;2019;0.2509025270758123;0.6137184115523465;0.10830324909747292;0.02707581227436823
2019-2020;60;Agropecuaria;Institutos Profesionales;Ingeniería Agrícola;2019;0.32457406872653766;0.5342188853595149;0.04331504475887958;0.09789200115506785
2019-2020;61;Administración y Comercio;Institutos Profesionales;Ingeniería en Comercio Exterior;2019;0.25996892801657173;0.6147074054893837;0.056447436561367165;0.06887622993267736
2019-2020;62;Tecnología;Institutos Profesionales;Ingeniería en Computación e Informática;2019;0.2978092919885702;0.6021801248809397;0.04222669065509578;0.05778389247539422
2019-2020;63;Tecnología;Institutos Profesionales;Ingeniería en Conectividad y Redes;2019;0.2549019607843137;0.6587481146304676;0.026772247360482653;0.05957767722473605
2019-2020;64;Tecnología;Institutos Profesionales;Ingeniería en Construcción;2019;0.3353430014665146;0.5473358318396611;0.026397262506110478;0.09092390418771387
2019-2020;65;Tecnología;Institutos Profesionales;Ingeniería en Electricidad;2019;0.3203810478816746;0.5610428678866884;0.016044121333667585;0.10253196289796941
2019-2020;66;Administración y Comercio;Institutos Profesionales;Ingeniería en Finanzas;2019;0.38996929375639716;0.5368474923234391;0.016376663254861822;0.05680655066530194
2019-2020;67;Ciencias Sociales;Institutos Profesionales;Ingeniería en Gestión Pública;2019;0.5294888597640891;0.40104849279161203;0.014416775884665793;0.05504587155963303
2019-2020;68;Administración y Comercio;Institutos Profesionales;Ingeniería en Logística;2019;0.3005464480874317;0.5737704918032787;0.026108075288403157;0.09957498482088646
2019-2020;69;Administración y Comercio;Institutos Profesionales;Ingeniería en Marketing;2019;0.22631787554498614;0.6218787158145065;0.08957590170432025;0.06222750693618708
2019-2020;70;Tecnología;Institutos Profesionales;Ingeniería en Mecánica Automotriz;2019;0.3326495288159497;0.546829924995192;0.040579524328482594;0.07994102186037566
2019-2020;71;Tecnología;Institutos Profesionales;Ingeniería en Medio Ambiente;2019;0.2635201573254671;0.6509341199606686;0.046214355948869225;0.03933136676499508
2019-2020;72;Tecnología;Institutos Profesionales;Ingeniería en Minas y Metalurgia;2019;0.5124324324324324;0.4151351351351351;0.027567567567567567;0.044864864864864865
2019-2020;73;Tecnología;Institutos Profesionales;Ingeniería en Prevención de Riesgos;2019;0.42969240426867544;0.49738439003975726;0.027516216781753505;0.04540698890981377
2019-2020;74;Tecnología;Institutos Profesionales;Ingeniería en Química;2019;0.3206442166910688;0.5300146412884333;0.024890190336749635;0.12445095168374817
2019-2020;75;Administración y Comercio;Institutos Profesionales;Ingeniería en Recursos Humanos;2019;0.30444527456107584;0.6019798281658573;0.020358610384759057;0.07321628688830781
2019-2020;76;Tecnología;Institutos Profesionales;Ingeniería en Refrigeración y Climatización;2019;0.2733644859813084;0.5584112149532711;0.03271028037383177;0.13551401869158877
2019-2020;77;Tecnología;Institutos Profesionales;Ingeniería en Sonido;2019;0.25742574257425743;0.5772277227722772;0.1306930693069307;0.034653465346534656
2019-2020;78;Tecnología;Institutos Profesionales;Ingeniería en Telecomunicaciones;2019;0.34265734265734266;0.5680473372781065;0.013448090371167294;0.07584722969338353
2019-2020;79;Tecnología;Institutos Profesionales;Ingeniería Industrial;2019;0.5253067484662577;0.37116564417177916;0.018404907975460124;0.08512269938650306
2019-2020;80;Tecnología;Institutos Profesionales;Ingeniería Mecánica;2019;0.397251163821769;0.4163156727998227;0.02128131234759477;0.16515185103081356
2019-2020;81;Salud;Institutos Profesionales;Kinesiología;2019;0.3748925193465176;0.5623387790197765;0.01117798796216681;0.051590713671539126
2019-2020;82;Arte y Arquitectura;Institutos Profesionales;Música, Canto o Danza;2019;0.212507237984945;0.5014475969889982;0.2709901563404748;0.015055008685581933
2019-2020;83;Salud;Institutos Profesionales;Nutrición y Dietética;2019;0.3285528031290743;0.5919165580182529;0.009126466753585397;0.07040417209908735
2019-2020;84;Educación;Institutos Profesionales;Pedagogía en Educación Básica;2019;0.0;1.0;0.0;0.0
2019-2020;85;Educación;Institutos Profesionales;Pedagogía en Educación de Párvulos;2019;0.3333333333333333;0.6666666666666666;0.0;0.0
2019-2020;86;Educación;Institutos Profesionales;Pedagogía en Educación Diferencial;2019;0.6666666666666666;0.3188405797101449;0.014492753623188406;0.0
2019-2020;87;Educación;Institutos Profesionales;Pedagogía en Idiomas;2019;0.4444444444444444;0.5555555555555556;0.0;0.0
2019-2020;88;Educación;Institutos Profesionales;Psicopedagogía;2019;0.4430741269635207;0.4937037517850188;0.016097624302219914;0.047124496949240556
2019-2020;89;Ciencias Sociales;Institutos Profesionales;Publicidad;2019;0.24061810154525387;0.6181015452538632;0.09492273730684327;0.046357615894039736
2019-2020;90;Ciencias Sociales;Institutos Profesionales;Relaciones Públicas;2019;0.26440329218106995;0.581275720164609;0.12551440329218108;0.02880658436213992
2019-2020;91;Agropecuaria;Institutos Profesionales;Técnico Agropecuario;2019;0.424512987012987;0.4935064935064935;0.028409090909090908;0.05357142857142857
2019-2020;92;Educación;Institutos Profesionales;Técnico Asistente del Educador de Párvulos;2019;0.5071396020051648;0.430806623120158;0.015114689351359562;0.04693908552331764
2019-2020;93;Educación;Institutos Profesionales;Técnico Asistente del Educador Diferencial;2019;0.5094339622641509;0.4331761006289308;0.010220125786163521;0.04716981132075472
2019-2020;94;Salud;Institutos Profesionales;Técnico Dental y Asistente de Odontología;2019;0.4106198942815954;0.5293128303700144;0.00913022585295531;0.050937049495434886
2019-2020;95;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Empresas;2019;0.3978160204575299;0.5051489391112033;0.04188264565623056;0.055152394775036286
2019-2020;96;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Recursos Humanos y Personal;2019;0.30796992481203006;0.5948872180451128;0.022556390977443608;0.07458646616541353
2019-2020;97;Tecnología;Institutos Profesionales;Técnico en Administración de Redes y Soporte;2019;0.32494866529774125;0.5862422997946611;0.03182751540041068;0.056981519507186856
2019-2020;98;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Ventas;2019;0.32019704433497537;0.5911330049261084;0.03940886699507389;0.04926108374384237
2019-2020;99;Administración y Comercio;Institutos Profesionales;Técnico en Administración Financiera y Finanzas;2019;0.30175292153589317;0.5997495826377296;0.03297161936560935;0.06552587646076795
2019-2020;100;Humanidades;Institutos Profesionales;Técnico en Bibliotecas y Centros de Documentación;2019;0.4230769230769231;0.4807692307692308;0.07692307692307693;0.019230769230769232
2019-2020;101;Administración y Comercio;Institutos Profesionales;Técnico en Comercio Exterior;2019;0.30171073094867806;0.6003110419906688;0.049766718506998445;0.04821150855365474
2019-2020;102;Tecnología;Institutos Profesionales;Técnico en Computación e Informática;2019;0.35525375268048603;0.5593280914939243;0.03520371694067191;0.0502144388849178
2019-2020;103;Arte y Arquitectura;Institutos Profesionales;Técnico en Comunicación Audiovisual;2019;0.2700453857791225;0.6119515885022693;0.08245083207261725;0.03555219364599092
2019-2020;104;Tecnología;Institutos Profesionales;Técnico en Construcción y Obras Civiles;2019;0.3933267354729252;0.5061501484518591;0.02177293934681182;0.07875017672840379
2019-2020;105;Administración y Comercio;Institutos Profesionales;Técnico en Contabilidad General;2019;0.3996296296296296;0.4962962962962963;0.022222222222222223;0.08185185185185186
2019-2020;106;Administración y Comercio;Institutos Profesionales;Técnico en Contabilidad Tributaria;2019;0.2535211267605634;0.640538885486834;0.015921616656460504;0.09001837109614207
2019-2020;107;Educación;Institutos Profesionales;Técnico en Deporte, Recreación y Preparación Física;2019;0.3462897526501767;0.5670448205318951;0.039799144504370464;0.046866282313557744
2019-2020;108;Arte y Arquitectura;Institutos Profesionales;Técnico en Dibujo Arquitectónico;2019;0.3087248322147651;0.5615212527964206;0.037285607755406416;0.0924683072334079
2019-2020;109;Arte y Arquitectura;Institutos Profesionales;Técnico en Diseño Gráfico;2019;0.34375;0.5492788461538461;0.06610576923076923;0.040865384615384616
2019-2020;110;Tecnología;Institutos Profesionales;Técnico en Electricidad y Electricidad Industrial;2019;0.40465213746856665;0.48176865046102263;0.014459346186085499;0.09911986588432523
2019-2020;111;Tecnología;Institutos Profesionales;Técnico en Electromecánica;2019;0.39941690962099125;0.4577259475218659;0.01749271137026239;0.12536443148688048
2019-2020;112;Salud;Institutos Profesionales;Técnico en Enfermería;2019;0.43866593866593867;0.4969059969059969;0.01647101647101647;0.04795704795704796
2019-2020;113;Arte y Arquitectura;Institutos Profesionales;Técnico en Fotografía;2019;0.25539568345323743;0.5863309352517986;0.1223021582733813;0.03597122302158273
2019-2020;114;Administración y Comercio;Institutos Profesionales;Técnico en Gastronomía y Cocina;2019;0.34331259720062207;0.562208398133748;0.04510108864696734;0.04937791601866252
2019-2020;115;Tecnología;Institutos Profesionales;Técnico en Instrumentación, Automatización y Control Industrial;2019;0.5527456647398844;0.3439306358381503;0.017341040462427744;0.08598265895953758
2019-2020;116;Salud;Institutos Profesionales;Técnico en Laboratorio Clínico;2019;0.31664853101196955;0.6137105549510338;0.017410228509249184;0.05223068552774755
